Distribuição dos casos  autóctones de dengue segundo o município de residência, por semana epidemiológica de início de sintomas, ESP, 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DRS;;GVE;;RS;;MUNICÍPIO DE RESIDÊNCIA;SE 01;SE 02;SE 03;SE 04;SE 05;SE 06;SE 07;SE 08;SE 09;SE 10;SE 11;SE 12;SE 13;SE 14;SE 15;SE 16;SE 17;SE 18;SE 19;SE 20;SE 21;SE 22;SE 23;SE 24;SE 25;SE 26;SE 27;SE 28;SE 29;SE 30;SE 31;SE 32;SE 33;SE 34;SE 35;SE 36;SE 37;SE 38;SE 39;SE 40;SE 41;SE 42;SE 43;SE 44;SE 45;SE 46;SE 47;SE 48;SE 49;SE 50;SE 51;SE 52;Total
7;Campinas;XVII;CAMPINAS;35071;BRAGANÇA;353820 Pinhalzinho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35114;EXTREMO OESTE PAULISTA;353830 Piquerobi;1;0;3;2;7;6;8;9;11;14;21;19;31;52;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196
17;Taubaté;XXXIII;TAUBATÉ;35172;CIRCUITO DA FÉ - VALE HISTÓRICO;353850 Piquete;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;5
7;Campinas;XVII;CAMPINAS;35071;BRAGANÇA;353860 Piracaia;0;0;0;0;1;3;1;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;11
10;Piracicaba;XX;PIRACICABA;35103;PIRACICABA;353870 Piracicaba;7;4;7;6;4;10;23;24;53;55;92;199;310;313;278;279;287;221;180;195;85;71;74;44;24;10;5;5;7;8;5;4;4;3;3;3;2;6;2;0;5;1;2;0;4;8;16;20;25;39;41;56;3129
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;353880 Piraju;0;0;0;0;0;0;0;0;0;0;1;1;2;5;17;17;12;15;17;15;3;5;4;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;122
6;Bauru;XV;BAURU;35062;BAURU;353890 Pirajuí;8;2;8;5;9;17;23;32;46;65;58;70;90;40;76;68;81;67;100;65;44;23;5;4;3;2;1;6;0;3;2;1;1;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1029
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;353900 Pirangi;0;0;1;0;1;0;1;2;3;6;3;8;21;3;13;20;15;24;24;13;17;13;7;4;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;1;1;0;3;0;0;0;0;215
1;São Paulo;X;OSASCO;35014;ROTA DOS BANDEIRANTES;353910 Pirapora do Bom Jesus;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;353920 Pirapozinho;10;8;21;16;49;60;81;118;152;203;252;247;258;231;227;166;115;113;94;56;32;30;14;6;4;1;1;2;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2572
10;Piracicaba;XX;PIRACICABA;35101;ARARAS;353930 Pirassununga;2;2;3;3;1;0;0;6;12;6;12;30;27;40;46;40;17;38;46;33;18;19;18;12;13;10;2;3;3;2;0;0;4;0;1;0;2;0;1;3;0;0;2;2;4;1;11;9;8;17;10;6;545
6;Bauru;XV;BAURU;35062;BAURU;353940 Piratininga;0;0;1;1;1;3;2;6;7;16;28;13;21;35;42;35;35;21;15;5;5;3;1;3;1;3;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;310
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35131;HORIZONTE VERDE;353950 Pitangueiras;0;0;0;1;0;1;1;4;2;8;7;7;6;14;20;18;6;14;15;18;11;9;5;2;5;6;1;1;1;1;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;188
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35156;JOSÉ BONIFÁCIO;353960 Planalto;1;1;1;3;2;1;1;0;4;2;3;3;2;2;5;2;1;1;2;2;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;2;0;1;0;0;0;2;1;0;0;1;51
9;Marília;XIII;ASSIS;35092;ASSIS;353970 Platina;0;0;0;0;0;0;0;0;0;3;8;7;3;7;5;12;5;4;4;2;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65
1;São Paulo;VIII;MOGI DAS CRUZES;35011;ALTO DO TIETÊ;353980 Poá;0;0;0;1;0;1;0;2;0;1;0;0;2;2;5;2;3;6;4;7;5;1;4;5;3;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;2;2;1;64
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35156;JOSÉ BONIFÁCIO;353990 Poloni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;354000 Pompéia;4;1;1;2;2;7;10;18;11;24;13;23;41;25;14;4;8;3;4;4;9;2;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235
6;Bauru;XV;BAURU;35065;LINS;354010 Pongaí;0;0;2;0;2;0;0;0;3;0;2;1;0;3;5;4;3;7;5;0;2;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;43
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35131;HORIZONTE VERDE;354020 Pontal;2;1;11;5;8;5;21;14;35;23;33;34;55;54;72;51;48;31;25;19;12;14;9;10;3;3;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;4;0;0;610
15;São José do Rio Preto;XXX;JALES;35153;JALES;354025 Pontalinda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;354030 Pontes Gestal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;São José do Rio Preto;XXX;JALES;35154;FERNANDÓPOLIS;354040 Populina;0;0;0;0;0;1;0;1;2;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
6;Bauru;XVI;BOTUCATU;35063;POLO CUESTA;354050 Porangaba;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;354060 Porto Feliz;7;11;11;20;18;28;62;56;103;162;220;263;298;339;379;288;228;208;139;70;43;27;16;8;7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;2;1;1;3020
3;Araraquara;XII;ARARAQUARA;35034;CORAÇÃO DO DRS III;354070 Porto Ferreira;1;0;0;1;0;0;2;0;0;3;1;1;4;6;3;2;0;2;7;4;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;2;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0;2;49
17;Taubaté;XXXIII;TAUBATÉ;35172;CIRCUITO DA FÉ - VALE HISTÓRICO;354075 Potim;17;23;46;35;52;99;101;93;126;148;180;159;156;130;120;125;121;111;99;47;56;37;26;24;11;7;4;5;3;4;4;2;4;1;6;7;5;7;5;10;5;7;5;4;8;3;5;0;2;1;0;1;2257
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;354080 Potirendaba;2;0;4;7;5;14;14;15;28;29;22;24;43;47;32;39;20;19;32;23;13;14;3;13;7;4;5;3;5;3;6;2;1;2;3;0;2;1;0;0;2;1;1;1;0;0;1;0;0;1;0;0;513
9;Marília;XIX;MARÍLIA;35091;ADAMANTINA ;354085 Pracinha;0;1;0;0;1;1;3;9;24;22;31;50;73;67;74;48;21;8;4;2;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;446
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35131;HORIZONTE VERDE;354090 Pradópolis;1;0;4;19;22;24;43;45;47;74;117;133;112;108;157;92;75;69;41;34;14;11;13;6;4;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1275
4;Baixada Santista;XXV;SANTOS;35041;BAIXADA SANTISTA;354100 Praia Grande;1;1;1;0;0;0;2;1;1;0;0;3;3;1;5;6;3;4;5;5;0;3;3;2;3;0;2;1;2;2;1;1;1;0;1;0;1;1;1;1;1;7;6;4;6;5;4;2;6;3;1;4;117
6;Bauru;XVI;BOTUCATU;35063;POLO CUESTA;354105 Pratânia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
6;Bauru;XV;BAURU;35062;BAURU;354110 Presidente Alves;0;0;0;0;0;0;0;2;11;4;12;8;17;7;14;5;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;354120 Presidente Bernardes;13;24;51;64;88;118;143;128;197;124;93;110;117;134;137;120;50;22;5;7;7;6;1;2;0;0;2;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1767
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35114;EXTREMO OESTE PAULISTA;354130 Presidente Epitácio;21;49;38;40;50;60;42;55;65;61;91;74;129;64;49;21;16;8;8;8;3;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;956
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;354140 Presidente Prudente;302;350;400;591;771;1.063;1.476;1.513;2.088;2733;2874;3301;3763;3130;2955;2164;1545;1461;1139;839;468;321;193;147;112;58;16;8;3;12;3;2;7;2;2;2;0;1;4;0;4;4;2;4;2;4;0;3;2;3;3;2;35852
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35114;EXTREMO OESTE PAULISTA;354150 Presidente Venceslau;1;4;5;4;5;14;9;17;6;17;21;13;14;49;74;32;49;39;41;29;17;15;11;3;1;1;2;3;0;1;1;0;0;1;1;0;0;0;0;0;2;0;1;0;3;0;1;1;0;0;0;0;508
6;Bauru;XV;BAURU;35065;LINS;354160 Promissão;0;0;0;1;0;2;1;3;5;3;11;10;3;7;5;11;7;8;6;10;12;1;0;1;3;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;120
16;Sorocaba;XXXI;SOROCABA;35161;ITAPETININGA;354165 Quadra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35113;ALTO CAPIVARI;354170 Quatá;0;0;0;1;2;1;0;1;5;3;0;15;22;13;17;15;14;13;7;5;6;5;10;6;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;169
9;Marília;XIX;MARÍLIA;35095;TUPÃ;354180 Queiroz;0;0;0;3;0;2;1;0;1;2;3;2;1;2;5;5;6;22;11;7;4;4;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;89
17;Taubaté;XXXIII;TAUBATÉ;35172;CIRCUITO DA FÉ - VALE HISTÓRICO;354190 Queluz;0;0;0;0;0;0;0;1;0;1;3;1;7;1;2;0;0;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;354200 Quintana;0;0;0;0;1;2;0;4;5;8;6;11;27;27;21;11;16;14;8;9;5;4;4;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189
10;Piracicaba;XX;PIRACICABA;35103;PIRACICABA;354210 Rafard;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;3;1;4;7;2;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35113;ALTO CAPIVARI;354220 Rancharia;11;7;6;9;14;18;34;61;68;106;150;202;280;376;409;345;272;292;250;207;115;39;9;13;6;3;3;1;0;0;3;0;0;0;0;1;2;0;1;0;0;0;1;0;1;1;1;0;0;1;0;0;3318
17;Taubaté;XXXIII;TAUBATÉ;35174;V. PARAÍBA-REG. SERRANA;354230 Redenção da Serra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;354240 Regente Feijó;2;6;8;11;15;24;22;22;37;38;39;48;59;35;58;38;32;19;41;23;13;6;6;1;2;0;0;1;1;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;612
6;Bauru;XV;BAURU;35062;BAURU;354250 Reginópolis;0;0;0;0;0;1;1;0;4;9;4;10;11;16;27;28;25;18;33;20;15;3;6;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;241
12;Registro;XXIII;REGISTRO;35121;VALE DO RIBEIRA;354260 Registro;0;0;0;0;0;0;0;0;0;1;1;0;1;4;1;1;4;9;9;8;6;4;1;2;2;0;1;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59
8;Franca;XVIII;FRANCA;35081;TRÊS COLINAS;354270 Restinga;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;5;4;1;3;1;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;2;2;1;35
16;Sorocaba;XXXII;ITAPEVA;35162;ITAPEVA;354280 Ribeira;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;Araraquara;XII;ARARAQUARA;35034;CORAÇÃO DO DRS III;354290 Ribeirão Bonito;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;2;2;4;3;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;23
16;Sorocaba;XXXII;ITAPEVA;35162;ITAPEVA;354300 Ribeirão Branco;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;Franca;XVIII;FRANCA;35081;TRÊS COLINAS;354310 Ribeirão Corrente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3
9;Marília;XIII;ASSIS;35094;OURINHOS;354320 Ribeirão do Sul;6;3;15;23;51;97;155;104;149;229;111;119;127;52;50;22;11;13;8;7;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1361
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;354323 Ribeirão dos Índios;0;0;0;1;2;2;1;4;6;16;23;39;32;26;47;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213
16;Sorocaba;XXXI;SOROCABA;35161;ITAPETININGA;354325 Ribeirão Grande;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;São Paulo;VII;SANTO ANDRÉ;35015;GRANDE ABC;354330 Ribeirão Pires;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35132;AQUÍFERO GUARANI;354340 Ribeirão Preto;51;82;90;115;134;178;217;264;351;440;499;686;778;824;931;817;770;812;787;664;363;313;217;158;107;65;42;34;25;23;14;21;22;24;20;13;25;18;17;22;23;27;43;44;66;60;74;111;134;163;163;118;12059
16;Sorocaba;XXXII;ITAPEVA;35162;ITAPEVA;354350 Riversul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
8;Franca;XVIII;FRANCA;35081;TRÊS COLINAS;354360 Rifaina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3;Araraquara;XII;ARARAQUARA;35031;CENTRAL DO DRS III;354370 Rincão;1;0;3;2;7;8;7;4;9;2;18;17;10;25;24;20;12;10;5;6;7;1;2;0;2;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206
9;Marília;XIX;MARÍLIA;35095;TUPÃ;354380 Rinópolis;2;1;3;2;1;3;5;6;6;10;8;10;15;7;6;5;2;4;2;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;106
10;Piracicaba;XX;PIRACICABA;35104;RIO CLARO;354390 Rio Claro;0;2;1;5;14;4;10;15;21;17;26;47;48;44;60;46;67;56;58;40;16;15;18;13;7;4;5;0;2;2;0;0;2;1;2;2;2;1;4;1;1;3;1;2;1;2;0;1;0;1;1;0;691
10;Piracicaba;XX;PIRACICABA;35103;PIRACICABA;354400 Rio das Pedras;0;0;0;0;0;0;0;1;2;0;7;4;13;14;12;16;12;13;21;33;13;15;8;3;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190
1;São Paulo;VII;SANTO ANDRÉ;35015;GRANDE ABC;354410 Rio Grande da Serra;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;354420 Riolândia;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;5
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35115;PONTAL DO PARANAPANEMA;354425 Rosana;12;12;20;19;26;31;32;46;109;116;168;177;214;242;260;180;114;112;90;86;66;42;40;26;22;17;16;10;6;4;6;2;5;11;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;2344
17;Taubaté;XXXIII;TAUBATÉ;35172;CIRCUITO DA FÉ - VALE HISTÓRICO;354430 Roseira;0;0;1;2;0;0;1;0;0;4;1;0;0;3;2;0;4;2;0;2;1;3;1;3;1;1;1;1;1;0;0;1;1;0;2;4;1;0;1;0;6;2;1;1;0;0;0;0;3;1;2;3;64
2;Araçatuba;XI;ARAÇATUBA;35021;CENTRAL DO DRS II;354440 Rubiácea;8;3;3;1;2;3;2;5;0;2;3;5;4;12;12;6;3;3;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;89
15;São José do Rio Preto;XXX;JALES;35152;SANTA FÉ DO SUL;354450 Rubinéia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
6;Bauru;XV;BAURU;35065;LINS;354460 Sabino;0;0;0;1;0;0;0;0;0;1;1;1;2;4;3;4;1;4;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
9;Marília;XIX;MARÍLIA;35091;ADAMANTINA ;354470 Sagres;0;7;1;13;13;26;12;19;30;36;48;58;52;64;37;23;22;24;8;15;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;354480 Sales;0;0;0;0;0;0;0;0;1;0;0;2;0;4;4;0;2;7;6;5;5;6;2;0;0;3;1;1;1;0;0;2;1;2;3;0;0;0;4;0;1;1;0;1;1;3;2;1;7;1;2;1;83
8;Franca;XVIII;FRANCA;35082;ALTA ANHANGUERA;354490 Sales Oliveira;3;1;7;6;13;10;15;22;16;12;17;10;8;6;3;1;3;2;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161
1;São Paulo;VIII;MOGI DAS CRUZES;35011;ALTO DO TIETÊ;354500 Salesópolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;Marília;XIX;MARÍLIA;35091;ADAMANTINA ;354510 Salmourão;4;10;21;32;54;64;54;31;35;31;36;42;25;20;26;25;14;9;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;542
10;Piracicaba;XX;PIRACICABA;35103;PIRACICABA;354515 Saltinho;0;0;0;0;0;0;0;0;0;2;0;0;1;1;3;3;9;6;8;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;354520 Salto;1;1;0;2;3;2;9;29;36;48;85;112;142;173;137;159;152;148;162;134;70;49;31;44;22;9;10;1;0;1;0;2;0;4;1;0;0;1;1;1;1;4;0;0;0;0;0;4;0;4;0;1;1796
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;354530 Salto de Pirapora;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;3;4;7;9;3;4;1;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51
9;Marília;XIII;ASSIS;35094;OURINHOS;354540 Salto Grande;9;16;53;63;96;126;175;152;132;128;122;116;113;115;84;58;27;34;25;16;10;3;3;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1683
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;354550 Sandovalina;1;1;0;1;6;1;7;24;23;53;51;65;89;94;99;61;32;31;28;19;12;8;4;0;0;1;2;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;718
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;354560 Santa Adélia;4;4;11;14;13;20;18;18;43;34;46;35;39;28;30;33;28;20;23;15;11;15;4;3;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;514
15;São José do Rio Preto;XXX;JALES;35153;JALES;354570 Santa Albertina;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;1;2;0;0;2;1;0;1;0;2;0;1;0;1;1;0;1;3;0;3;2;0;0;0;0;0;0;0;2;0;0;0;0;0;26
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;354580 Santa Bárbara d'Oeste;6;8;9;11;12;12;16;22;30;41;53;62;42;53;77;58;49;44;46;63;35;24;17;10;10;14;4;9;5;4;1;4;3;7;6;5;2;4;2;2;4;3;2;6;4;4;8;5;4;1;2;2;927
17;Taubaté;XXVII;SÃO JOSÉ DOS CAMPOS;35171;ALTO VALE DO PARAÍBA;354600 Santa Branca;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;2;5;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
15;São José do Rio Preto;XXX;JALES;35152;SANTA FÉ DO SUL;354610 Santa Clara d'Oeste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
